"","file","spkA","spkB","dur","dialActA2.last","dialActB2.first","A.lastResp","A.lastInit","B.firstResp","sexA","sexB","rateA","rateB","laughA","laughB"
"180",3168,"spkr1379","spkr1361",78,"backchannel","abandon",TRUE,FALSE,FALSE,"M","F",-5.84721039403497,10.5869438064157,FALSE,FALSE
"181",3168,"spkr1361","spkr1379",599,"statement","agree",FALSE,FALSE,TRUE,"F","M",0.836917196277682,-2.70521569557325,FALSE,FALSE
"182",3168,"spkr1379","spkr1361",5703,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",9.81276295622978,2.93033477934524,FALSE,FALSE
"183",3168,"spkr1361","spkr1379",121,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",2.05542584034129,-6.04463012574941,FALSE,FALSE
"184",3168,"spkr1379","spkr1361",224,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-6.15517240634888,6.27724181251804,FALSE,FALSE
"185",3168,"spkr1361","spkr1379",-35,"backchannel","abandon",TRUE,FALSE,FALSE,"F","M",-6.66175237068703,-7.23841627595657,FALSE,FALSE
"186",3168,"spkr1379","spkr1361",564,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-1.81672524196738,3.75433199777606,FALSE,FALSE
"187",3168,"spkr1361","spkr1379",-263,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",-2.30138760787097,1.23818888285753,FALSE,FALSE
"188",3168,"spkr1379","spkr1361",204,"statement","agree",FALSE,FALSE,TRUE,"M","F",-8.25618900232549,6.78120883091491,FALSE,FALSE
"189",3168,"spkr1361","spkr1379",25,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",3.2397997789983,1.01203306429038,FALSE,FALSE
"190",3168,"spkr1379","spkr1361",-42,"backchannel","opinion",TRUE,FALSE,FALSE,"M","F",-3.30862365346452,7.59706629570924,FALSE,TRUE
"191",3168,"spkr1361","spkr1379",167,"abandon","backchannel_q",FALSE,FALSE,TRUE,"F","M",7.57791884969757,0.462211033161161,FALSE,FALSE
"192",3168,"spkr1379","spkr1361",-90,"backchannel_q","abandon",TRUE,FALSE,FALSE,"M","F",4.28208497149813,4.04337232647664,FALSE,FALSE
"193",3168,"spkr1361","spkr1379",159,"statement","statement",FALSE,FALSE,FALSE,"F","M",-3.52161987570212,5.71578783340792,FALSE,FALSE
"194",3168,"spkr1379","spkr1361",617,"statement","opinion",FALSE,FALSE,FALSE,"M","F",10.9266491169404,-9.18655273759714,FALSE,FALSE
"195",3168,"spkr1361","spkr1379",-44,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",-4.8132369134014,2.62036520603694,FALSE,FALSE
"196",3168,"spkr1379","spkr1361",-14,"backchannel","abandon",TRUE,FALSE,FALSE,"M","F",8.63255748606869,0.375106692050057,FALSE,FALSE
"197",3168,"spkr1361","spkr1379",-32,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",5.55597737311985,5.77281814967081,FALSE,FALSE
"198",3168,"spkr1379","spkr1361",1106,"backchannel","abandon",TRUE,FALSE,FALSE,"M","F",-7.86673240396395,4.9075391539487,FALSE,FALSE
"199",3168,"spkr1361","spkr1379",245,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",9.70604498173324,10.8659722191503,FALSE,FALSE
"200",3168,"spkr1379","spkr1361",-114,"backchannel","opinion",TRUE,FALSE,FALSE,"M","F",10.7149577002263,-6.11331908655471,FALSE,FALSE
"201",3168,"spkr1361","spkr1379",211,"abandon","backchannel",FALSE,FALSE,TRUE,"F","M",6.86367073870146,8.29646734319584,FALSE,FALSE
"202",3168,"spkr1379","spkr1361",828,"backchannel","hedge",TRUE,FALSE,TRUE,"M","F",-5.13646382574035,-5.03095316855677,FALSE,FALSE
"203",3168,"spkr1361","spkr1379",319,"hedge","statement",TRUE,FALSE,FALSE,"F","M",-7.49286469227144,-5.82254695448651,FALSE,FALSE
"204",3168,"spkr1379","spkr1361",248,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",-7.73703247051313,3.78161509743977,FALSE,FALSE
"205",3168,"spkr1361","spkr1379",276,"backchannel","statement",TRUE,FALSE,FALSE,"F","M",6.90852550081063,-5.65162158887783,FALSE,FALSE
"206",3168,"spkr1379","spkr1361",208,"statement","opinion",FALSE,FALSE,FALSE,"M","F",8.94521012872903,-2.5068791111047,FALSE,FALSE
"207",3168,"spkr1361","spkr1379",-10,"opinion","agree",FALSE,FALSE,TRUE,"F","M",9.92625723191997,-0.3846135239152,FALSE,FALSE
"208",3168,"spkr1379","spkr1361",0,"agree","opinion",TRUE,FALSE,FALSE,"M","F",-4.28175314953902,-7.55804490332031,FALSE,FALSE
"209",3168,"spkr1361","spkr1379",43,"opinion","agree",FALSE,FALSE,TRUE,"F","M",-3.96347766310447,1.26524229746207,FALSE,FALSE
"210",3168,"spkr1379","spkr1361",101,"agree","opinion",TRUE,FALSE,FALSE,"M","F",9.19041725553467,9.50021896144962,FALSE,FALSE
"211",3168,"spkr1361","spkr1379",-152,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",0.625252030851599,-2.2945061711699,FALSE,FALSE
"212",3168,"spkr1379","spkr1361",18,"backchannel","opinion",TRUE,FALSE,FALSE,"M","F",2.07447866777775,-1.41406362224957,FALSE,FALSE
"213",3168,"spkr1361","spkr1379",305,"opinion","backchannel",FALSE,FALSE,TRUE,"F","M",-9.03703533392986,-7.81143873257213,FALSE,FALSE
"214",3168,"spkr1379","spkr1361",-73,"backchannel","opinion",TRUE,FALSE,FALSE,"M","F",-2.92151790836477,-5.16741222309625,FALSE,FALSE
"215",3168,"spkr1361","spkr1379",540,"statement","statement",FALSE,FALSE,FALSE,"F","M",7.42903822028333,-3.0436748629478,FALSE,FALSE
"216",3168,"spkr1379","spkr1361",214,"opinion","agree",FALSE,FALSE,TRUE,"M","F",-7.12507121502053,1.38233331394409,FALSE,FALSE
"217",3168,"spkr1361","spkr1379",234,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",8.38699025236604,0.103346321511519,FALSE,FALSE
"218",3168,"spkr1379","spkr1361",-128,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",7.6638785915109,-7.46939099123793,FALSE,FALSE
"219",3169,"spkr1181","spkr1366",104,"or","statement",FALSE,TRUE,FALSE,"M","F",-7.19318981757632,-2.59774264329019,FALSE,FALSE
"220",3169,"spkr1366","spkr1181",86,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-3.93654274513836,-6.67919138606662,FALSE,FALSE
"221",3169,"spkr1181","spkr1366",152,"backchannel","statement",TRUE,FALSE,FALSE,"M","F",-4.63137339960808,-2.29121079232872,FALSE,TRUE
"222",3169,"spkr1366","spkr1181",-30,"statement","agree",FALSE,FALSE,TRUE,"F","M",1.69617571837872,8.48495441210277,TRUE,FALSE
"223",3169,"spkr1181","spkr1366",359,"agree","statement",TRUE,FALSE,FALSE,"M","F",-2.22970550227158,4.25764685682572,FALSE,FALSE
"224",3169,"spkr1366","spkr1181",877,"statement","backchannel",FALSE,FALSE,TRUE,"F","M",-2.13638584409289,7.96442601202728,FALSE,FALSE
"225",3169,"spkr1181","spkr1366",82,"abandon","opinion",FALSE,FALSE,FALSE,"M","F",0.339013335395211,-0.209544564519399,FALSE,FALSE
"226",3169,"spkr1366","spkr1181",-111,"opinion","agree",FALSE,FALSE,TRUE,"F","M",6.31304886386139,-9.1268101899506,FALSE,FALSE
"227",3169,"spkr1181","spkr1366",27,"statement","backchannel",FALSE,FALSE,TRUE,"M","F",10.5283557076675,7.32922965376376,TRUE,FALSE
"228",3169,"spkr1366","spkr1181",267,"backchannel","hedge",TRUE,FALSE,TRUE,"F","M",8.46601292672305,-7.05149661223555,FALSE,FALSE
"229",3169,"spkr1181","spkr1366",415,"statement","statement",FALSE,FALSE,FALSE,"M","F",10.6629990140427,-6.3450077900286,FALSE,FALSE
"230",3171,"spkr1357","spkr1327",176,"wh_q","statement",FALSE,TRUE,FALSE,"F","F",3.5944187128434,-1.96688369577146,FALSE,FALSE
"231",3171,"spkr1327","spkr1357",66,"statement","apprec",FALSE,FALSE,TRUE,"F","F",7.07816418996685,1.39677721854749,FALSE,FALSE
"232",3171,"spkr1357","spkr1327",-805,"yn_q","statement",FALSE,TRUE,FALSE,"F","F",-0.517321458677916,8.40894155689175,FALSE,FALSE
"233",3171,"spkr1327","spkr1357",-8,"statement","opinion",FALSE,FALSE,FALSE,"F","F",4.28331656837531,4.63597269818705,FALSE,FALSE
"234",3171,"spkr1357","spkr1327",-199,"opinion","agree",FALSE,FALSE,TRUE,"F","F",4.52026896268647,1.7374431721752,FALSE,FALSE
"235",3171,"spkr1327","spkr1357",233,"agree","apprec",TRUE,FALSE,TRUE,"F","F",7.79754954463593,-7.51914681040193,FALSE,FALSE
"236",3171,"spkr1357","spkr1327",-570,"statement","apprec",FALSE,FALSE,TRUE,"F","F",-2.04865670402046,4.3387907866422,FALSE,FALSE
"237",3171,"spkr1327","spkr1357",293,"sum","agree",FALSE,TRUE,TRUE,"F","F",7.66859853472895,-8.34449866753274,FALSE,FALSE
"238",3171,"spkr1357","spkr1327",110,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",0.0238087264428164,-2.75448173082037,FALSE,FALSE
"239",3171,"spkr1327","spkr1357",-41,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",6.19865906627314,9.84293005549065,FALSE,FALSE
"240",3171,"spkr1357","spkr1327",86,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",9.13158593819192,7.37786678765482,FALSE,FALSE
"241",3171,"spkr1327","spkr1357",-191,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-3.2318935666182,0.581953497821889,FALSE,FALSE
"242",3171,"spkr1357","spkr1327",-1,"statement","opinion",FALSE,FALSE,FALSE,"F","F",2.23543692867686,2.89712538955346,FALSE,FALSE
"243",3171,"spkr1327","spkr1357",-724,"opinion","yn_q",FALSE,FALSE,FALSE,"F","F",-5.94408633174762,-2.1005714886032,FALSE,FALSE
"244",3171,"spkr1357","spkr1327",-178,"yn_q","yes",FALSE,TRUE,TRUE,"F","F",-6.78147067000642,-5.43756961326637,FALSE,FALSE
"245",3171,"spkr1327","spkr1357",219,"statement","statement",FALSE,FALSE,FALSE,"F","F",9.38624234900287,5.67967487434126,FALSE,FALSE
"246",3171,"spkr1357","spkr1327",-127,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",6.53327013428916,-4.86536988943106,TRUE,FALSE
"247",3171,"spkr1327","spkr1357",-193,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-1.16108874279296,10.6183845528617,FALSE,FALSE
"248",3171,"spkr1357","spkr1327",-428,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",2.75757900692811,3.86503481355896,FALSE,FALSE
"249",3171,"spkr1327","spkr1357",159,"opinion","statement",FALSE,FALSE,FALSE,"F","F",5.37734048490813,0.449894882406056,FALSE,FALSE
"250",3171,"spkr1357","spkr1327",-124,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",9.35771429598606,-6.82563275432637,FALSE,FALSE
"251",3171,"spkr1327","spkr1357",-5,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-1.70123660339465,2.37906050006292,FALSE,TRUE
"252",3171,"spkr1357","spkr1327",-294,"yn_q","no",FALSE,TRUE,TRUE,"F","F",6.86620775010421,5.92732319378197,FALSE,FALSE
"253",3171,"spkr1327","spkr1357",168,"statement","statement",FALSE,FALSE,FALSE,"F","F",6.26183436953366,-8.18049032513884,FALSE,FALSE
"254",3171,"spkr1357","spkr1327",-205,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",0.427563751182578,6.65166651110519,FALSE,FALSE
"255",3171,"spkr1327","spkr1357",-182,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",9.05302380423416,-1.9312173144334,FALSE,FALSE
"256",3171,"spkr1357","spkr1327",-705,"statement","sum",FALSE,FALSE,FALSE,"F","F",-2.75523882055664,10.74931576311,FALSE,FALSE
"257",3171,"spkr1327","spkr1357",465,"sum","opinion",FALSE,TRUE,FALSE,"F","F",2.55872900526387,-8.48652184008115,FALSE,FALSE
"258",3171,"spkr1357","spkr1327",639,"opinion","reject",FALSE,FALSE,TRUE,"F","F",-7.73670425171458,2.15920169677579,FALSE,FALSE
"259",3171,"spkr1327","spkr1357",201,"statement","abandon",FALSE,FALSE,FALSE,"F","F",0.669497156776423,-9.13557122456159,FALSE,FALSE
"260",3171,"spkr1357","spkr1327",-271,"abandon","statement",FALSE,FALSE,FALSE,"F","F",4.2959373584551,-4.52269780038771,FALSE,FALSE
"261",3171,"spkr1327","spkr1357",398,"statement","opinion",FALSE,FALSE,FALSE,"F","F",4.5595920918611,7.21761680814758,FALSE,TRUE
"262",3171,"spkr1357","spkr1327",-320,"abandon","backchannel",FALSE,FALSE,TRUE,"F","F",7.83439088288083,-5.53659825431561,TRUE,FALSE
"263",3171,"spkr1327","spkr1357",36,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-1.65440347822761,1.98836279458069,FALSE,FALSE
"264",3171,"spkr1357","spkr1327",157,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-8.44918973853177,3.88243724480354,FALSE,FALSE
"265",3171,"spkr1327","spkr1357",-223,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-0.0490710569537343,-4.78271318677686,FALSE,FALSE
"266",3171,"spkr1357","spkr1327",119,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",8.36303629155837,2.8511365870234,FALSE,FALSE
"267",3171,"spkr1327","spkr1357",118,"backchannel","abandon",TRUE,FALSE,FALSE,"F","F",-4.74894317386333,6.33386995304642,FALSE,TRUE
"268",3171,"spkr1357","spkr1327",-366,"abandon","sum",FALSE,FALSE,FALSE,"F","F",1.45535916216937,8.09962573612366,TRUE,FALSE
"269",3171,"spkr1327","spkr1357",-23,"rhet_q","agree",FALSE,FALSE,TRUE,"F","F",9.17580390500162,7.76349431640015,FALSE,FALSE
"270",3171,"spkr1357","spkr1327",-183,"abandon","sum",FALSE,FALSE,FALSE,"F","F",4.87736511780427,1.83739171431528,FALSE,FALSE
"271",3171,"spkr1327","spkr1357",351,"sum","statement",FALSE,TRUE,FALSE,"F","F",5.97005653728859,-7.99525737656291,FALSE,FALSE
"272",3171,"spkr1357","spkr1327",161,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",10.6041851836628,11.0634621628269,FALSE,FALSE
"273",3171,"spkr1327","spkr1357",-432,"backchannel","abandon",TRUE,FALSE,FALSE,"F","F",16.912877683033,3.01914998516385,FALSE,FALSE
"274",3171,"spkr1357","spkr1327",-109,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",4.82578026317005,-2.93192102354469,FALSE,FALSE
"275",3171,"spkr1327","spkr1357",362,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",0.725989655922329,-7.24150941591477,FALSE,FALSE
"276",3171,"spkr1357","spkr1327",235,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",2.13810153886909,7.00027326862852,FALSE,FALSE
"277",3171,"spkr1327","spkr1357",-405,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",11.8245580913086,4.17810163421839,FALSE,FALSE
"278",3171,"spkr1357","spkr1327",190,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-8.04194769395233,3.08319894444947,FALSE,FALSE
"279",3171,"spkr1327","spkr1357",-219,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-0.203337875783398,7.76571239710895,FALSE,FALSE
"280",3171,"spkr1357","spkr1327",424,"statement","statement",FALSE,FALSE,FALSE,"F","F",-6.32895315631183,-8.4429237433577,FALSE,FALSE
"281",3171,"spkr1327","spkr1357",-991,"statement","statement",FALSE,FALSE,FALSE,"F","F",2.71150793872233,-8.33267188106481,FALSE,TRUE
"282",3171,"spkr1357","spkr1327",-328,"quote","agree",FALSE,FALSE,TRUE,"F","F",-0.0543568556830704,-2.64321641904105,TRUE,FALSE
"283",3171,"spkr1327","spkr1357",-873,"agree","uninterp",TRUE,FALSE,FALSE,"F","F",9.76010249088715,-6.72882547398891,FALSE,FALSE
"284",3171,"spkr1357","spkr1327",-1327,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-6.39727282324852,-2.33443798552799,FALSE,FALSE
"285",3171,"spkr1327","spkr1357",-298,"abandon","opinion",FALSE,FALSE,FALSE,"F","F",5.56287116781277,-6.20703717511755,FALSE,FALSE
"286",3171,"spkr1357","spkr1327",77,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",-4.83870899122816,9.2464784269501,FALSE,FALSE
"287",3171,"spkr1327","spkr1357",-248,"backchannel","opinion",TRUE,FALSE,FALSE,"F","F",0.350669824266852,6.84381327280464,FALSE,FALSE
"288",3171,"spkr1357","spkr1327",-80,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",1.13699177434358,11.9394535343634,FALSE,FALSE
"289",3171,"spkr1327","spkr1357",226,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",1.89849800481519,-3.64534552356527,FALSE,FALSE
"290",3171,"spkr1357","spkr1327",156,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-3.50944306450433,-6.44048383589038,FALSE,FALSE
"291",3171,"spkr1327","spkr1357",-178,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",11.7561234287997,-5.92393980384769,FALSE,FALSE
"292",3171,"spkr1357","spkr1327",-140,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",0.88074815436302,-0.192856800817117,FALSE,FALSE
"293",3171,"spkr1327","spkr1357",-426,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-1.80047738187031,7.59502847943818,FALSE,FALSE
"294",3171,"spkr1357","spkr1327",-796,"statement","opinion",FALSE,FALSE,FALSE,"F","F",-6.96967403139556,-7.75166082154486,FALSE,FALSE
"295",3171,"spkr1327","spkr1357",316,"opinion","opinion",FALSE,FALSE,FALSE,"F","F",3.78484657541391,-7.91319410014946,FALSE,FALSE
"296",3174,"spkr1351","spkr1305",1008,"opinion","yn_q",FALSE,FALSE,FALSE,"F","F",2.42342561524315,-7.61154426672404,FALSE,FALSE
"297",3174,"spkr1305","spkr1351",394,"yn_q","statement",FALSE,TRUE,FALSE,"F","F",11.0448763944125,5.40996880523287,FALSE,FALSE
"298",3174,"spkr1351","spkr1305",603,"statement","opinion",FALSE,FALSE,FALSE,"F","F",0.918178239570783,4.71075506643901,FALSE,FALSE
"299",3174,"spkr1305","spkr1351",216,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",2.38528865618208,8.68777458915089,FALSE,FALSE
"300",3174,"spkr1351","spkr1305",-306,"backchannel","opinion",TRUE,FALSE,FALSE,"F","F",10.4313558841643,-6.55388336485286,FALSE,FALSE
"301",3174,"spkr1305","spkr1351",-418,"abandon","affirm",FALSE,FALSE,TRUE,"F","F",1.04248854298776,-5.41236020455178,FALSE,FALSE
"302",3174,"spkr1351","spkr1305",590,"statement","statement",FALSE,FALSE,FALSE,"F","F",9.13793699837975,6.05127281876859,FALSE,TRUE
"303",3174,"spkr1305","spkr1351",-386,"statement","agree",FALSE,FALSE,TRUE,"F","F",-7.6913434882218,0.416085654676015,TRUE,FALSE
"304",3174,"spkr1351","spkr1305",173,"agree","statement",TRUE,FALSE,FALSE,"F","F",-7.43343047817046,10.4411573488729,FALSE,FALSE
"305",3174,"spkr1305","spkr1351",610,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-4.52930514565692,4.23695440611945,FALSE,FALSE
"306",3174,"spkr1351","spkr1305",109,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",8.85751691389041,7.0787197936779,FALSE,FALSE
"307",3174,"spkr1305","spkr1351",336,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-7.31633141837212,4.67585531876295,FALSE,FALSE
"308",3174,"spkr1351","spkr1305",-2785,"backchannel","agree",TRUE,FALSE,TRUE,"F","F",-7.77006711463571,2.54242263571217,FALSE,TRUE
"309",3174,"spkr1305","spkr1351",80,"opinion","agree",FALSE,FALSE,TRUE,"F","F",-7.86203149869249,-6.28593345084913,TRUE,FALSE
"310",3174,"spkr1351","spkr1305",-669,"agree","opinion",TRUE,FALSE,FALSE,"F","F",-6.21302795974292,-3.15156852766658,FALSE,FALSE
"311",3174,"spkr1305","spkr1351",-412,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",-1.20782232783521,-1.09160586897121,FALSE,FALSE
"312",3174,"spkr1351","spkr1305",-49,"backchannel","opinion",TRUE,FALSE,FALSE,"F","F",6.39851073563262,5.59202528956188,FALSE,FALSE
"313",3174,"spkr1305","spkr1351",349,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-5.40778528582437,-1.36906860778306,FALSE,FALSE
"314",3174,"spkr1351","spkr1305",42,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",4.15570069653715,9.91837541268448,FALSE,FALSE
"315",3174,"spkr1305","spkr1351",560,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-1.76544048164813,6.81160221755873,FALSE,FALSE
"316",3174,"spkr1351","spkr1305",-298,"backchannel","opinion",TRUE,FALSE,FALSE,"F","F",11.3128419308401,9.63139505158028,FALSE,TRUE
"317",3174,"spkr1305","spkr1351",287,"opinion","backchannel",FALSE,FALSE,TRUE,"F","F",2.46162007129601,-4.02688493834553,TRUE,FALSE
"318",3174,"spkr1351","spkr1305",1022,"backchannel","opinion",TRUE,FALSE,FALSE,"F","F",2.76845109300943,10.9319515955475,FALSE,FALSE
"319",3174,"spkr1305","spkr1351",647,"opinion","statement",FALSE,FALSE,FALSE,"F","F",4.42148186849721,-8.04840585610647,TRUE,FALSE
"320",3174,"spkr1351","spkr1305",221,"statement","backchannel_q",FALSE,FALSE,TRUE,"F","F",7.17590117011786,1.97425745934921,FALSE,FALSE
"321",3174,"spkr1305","spkr1351",-641,"yn_q","abandon",FALSE,TRUE,FALSE,"F","F",-6.90257997676057,6.51137964232895,FALSE,FALSE
"322",3174,"spkr1351","spkr1305",323,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-8.60646699998136,-5.66233687501898,FALSE,FALSE
"323",3174,"spkr1305","spkr1351",-79,"backchannel","abandon",TRUE,FALSE,FALSE,"F","F",3.68025680139163,0.748847251845103,FALSE,FALSE
"324",3174,"spkr1351","spkr1305",-195,"abandon","statement",FALSE,FALSE,FALSE,"F","F",-3.83156512948354,-1.77655977976514,FALSE,FALSE
"325",3174,"spkr1305","spkr1351",175,"statement","statement",FALSE,FALSE,FALSE,"F","F",-7.00370370258582,7.24113271362829,FALSE,FALSE
"326",3174,"spkr1351","spkr1305",-126,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",4.41879294486799,1.31537660761555,FALSE,FALSE
"327",3174,"spkr1305","spkr1351",306,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",9.57897644295175,4.77786826808889,FALSE,FALSE
"328",3174,"spkr1351","spkr1305",-165,"statement","sum",FALSE,FALSE,FALSE,"F","F",9.73051264324177,-7.68743415882987,FALSE,FALSE
"329",3174,"spkr1305","spkr1351",-722,"sum","statement",FALSE,TRUE,FALSE,"F","F",5.49964742215174,10.094378668404,FALSE,FALSE
"330",3174,"spkr1351","spkr1305",313,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-5.56001925109741,4.2119082322878,FALSE,FALSE
"331",3174,"spkr1305","spkr1351",-280,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",8.92192143747333,-5.80845723231806,FALSE,FALSE
"332",3174,"spkr1351","spkr1305",335,"statement","statement",FALSE,FALSE,FALSE,"F","F",5.22184815456602,-7.23778605912778,FALSE,FALSE
"333",3174,"spkr1305","spkr1351",44,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-5.94099577036652,7.35337460397198,FALSE,FALSE
"334",3174,"spkr1351","spkr1305",39,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",7.75350362046077,0.540288409706185,FALSE,FALSE
"335",3174,"spkr1305","spkr1351",18,"opinion","statement",FALSE,FALSE,FALSE,"F","F",6.36694217303738,2.6452959112571,FALSE,FALSE
"336",3174,"spkr1351","spkr1305",1479,"statement","statement",FALSE,FALSE,FALSE,"F","F",9.20944503826182,4.60481335293037,FALSE,FALSE
"337",3174,"spkr1305","spkr1351",454,"statement","backchannel",FALSE,FALSE,TRUE,"F","F",-6.09098111860919,-4.04539457449584,FALSE,FALSE
"338",3174,"spkr1351","spkr1305",258,"backchannel","statement",TRUE,FALSE,FALSE,"F","F",-1.97519475987076,-5.5415495219116,FALSE,FALSE
"339",3174,"spkr1305","spkr1351",1923,"statement","other",FALSE,FALSE,FALSE,"F","F",-5.66159454774455,-3.68397968487218,FALSE,FALSE
"340",3174,"spkr1351","spkr1305",-954,"other","statement",FALSE,FALSE,FALSE,"F","F",11.0340213017412,8.07352875532291,FALSE,FALSE
"341",3174,"spkr1305","spkr1351",126,"statement","abandon",FALSE,FALSE,FALSE,"F","F",-2.64627388039895,-4.95354240238901,FALSE,FALSE
